Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPJJ00292	JP	1 on 1 (PSX)	http://zeus.dl.playstation.net/cdn/JP0240/NPJJ00292_00/7r7Iw6cdIvvaf4ueD9AfNxL28SHOMO5SQuPQA6mpPRfDegUNuSKi6bfQC0BOD0rjh4dGeWOsub8h75OnFaI1I6NUXvJqyga3Ktar4.pkg	f03ed3c6935861ca6248c46a0966434b	JP0240-NPJJ00292_00-0000000000000001	2022-02-02 15:51:10		167323008	
NPJJ00438	JP	Quiz Master Red (SuperLite 1500 Series) (PSX)	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00438_00/iDcbmy9h6JC3hcQfpmU8x5ETnE9CH5E8Je7esnn7jtdbgA9qAh2GkqwQorGUeK0F81xKAQdSKMFCKSrlkicjMvB7gRA3bUTF6hQnp.pkg	3c504e3b57edb79e8f75efbbbadb4d9f	JP0571-NPJJ00438_00-0000000000000001	2022-02-02 15:51:10		20826048	
NPJJ00452	JP	Quiz Master Blue (SuperLite 1500 Series) (PSX)	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00452_00/C3PCNVoqSg0UujUmkLyp137c5Mxfk8EQyKodnYHGNDtO8IbtVDsT6HhQ9xUrkhO1517qB1nLxxj3nc7YlSwXVh5OmDGdxCuMJmc8B.pkg	f654aeb501837cc04aa828e5be2f6053	JP0571-NPJJ00452_00-0000000000000001	2022-02-02 15:51:10		19985136	
NPJJ00530	JP	Quiz Shuu (SuperLite 3in1 Series) (PSX)	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00530_00/MfYFnsNcQkwcdGSijDFtDvgPjncAdIWgBVQSSuzafdutbkpHeWigtDKfaIIyEyKoaYLiAmKzHJlizxeVqdAcTqnRGONakeAMLMsaN.pkg	38262b3d52abdb7b7f1a6ba7c46d189d	JP0571-NPJJ00530_00-0000000000000001	2022-02-02 15:51:10		21954912	
NPJJ00205	JP	Fish Eyes (PSX)	http://zeus.dl.playstation.net/cdn/JP0507/NPJJ00205_00/qSBC3RNfJPTsfcw5uiPQSU6YHeg02x9gqG3RcrRfBWBWQ3MfwGuFqU4J1NAoVntau3uBRjV49ET0fo9XH12AnaPagv1DjSDn5GxtW.pkg	8b36d47dfe22ca6f764b58955e1ee368	JP0507-NPJJ00205_00-0000000000000001	2022-02-02 15:51:10		110640144	
NPJJ00246	JP	Fish Eyes II (PSX)	http://zeus.dl.playstation.net/cdn/JP0507/NPJJ00246_00/NGWLioQcmXPOJpONTbLvnZlqelZlHnuimtskMmQaQKGqqLiGtLMAzkdAWAiXLpAnVqMtmBqwhoBhnrZHJsELkTGXjTYWaSJMYzSTa.pkg	3a8d0286499033f1e9dfc8941928af49	JP0507-NPJJ00246_00-0000000000000001	2022-02-02 15:51:10		175605712	
NPJJ00676	JP	Smash Court (PSX)	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00676_00/YXjXnIHkNmoyushgpuXkbPNaWMZKIbFrflcTEpbwQzplsItODPrOEJgEIHzfEfsxICvMEJgEJFqLtnvPxBbsmBGGVdSVjINadxsmn.pkg	1e27072528edf1b21d6cb98e13527255	JP0700-NPJJ00676_00-0000000000000001	2022-02-02 15:51:16		265690288	
NPJJ00238	JP	Bokujou Monogatari Harvest Moon for Girl (PSX)	http://zeus.dl.playstation.net/cdn/JP0507/NPJJ00238_00/cEZGiNovnEVBjpzofEmNQwFpJsNSNnQVKhlUNTGRUhETjMgLuxuhqMdQYNFIqofUAOjNwiNpkXflJXuAjALpVaQPIjlnaLDswUZFt.pkg	5615d9ae76656447086e8af3c624dea9	JP0507-NPJJ00238_00-0000000000000001	2022-02-02 15:51:16		100067968	
NPJJ00696	JP	Smash Court 2 (PSX)	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00696_00/UfEMktTMwmDRnHnbpasaNFthUXNYWiVgyEMJAuKJLcHBGhoGgtPtLfMIJRoZOFwdBLYnRajTNgCskXRRMwUxMFNXlsosldcgtshJu.pkg	cffca641ed86c624e0f2908d1a5e05b8	JP0700-NPJJ00696_00-0000000000000001	2022-02-02 15:51:16		258509168	
NPJJ00706	JP	Smash Court 3 (PSX)	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00706_00/aeqANFMhnisMoGLSnRiFoPizlddLIJHxuRHFkmRLACoINZJhMtjYHhlSdMVXNiUWUrQgFEJIyrAZqXCufrEbdHjuBmcMKeQTQVQin.pkg	2b17d293f6c48f39e452389aac537fa4	JP0700-NPJJ00706_00-0000000000000001	2022-02-02 15:51:16		213875024	
