Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NP00PKGI3	US	PS2CV Store v1.18 (UPDATE AVAILABLE)	https://github.com/PS2ClassicsVault/PS2-Classics-Vault/releases/download/V1.18/PS2CV_Store_v1.18.pkg	MISSING	UP0000-NP00PKGI3_00-PS2CV_Store_v1.18		13733888	13733888
BLUS30192	US	Call of Duty: World at War v1.07 Update	https://archive.org/download/call-of-duty-world-at-war-ps3/Call_of_Duty_World_at_War_v1.07_Update.pkg	MISSING	UP0001-BLUS30192_00-COD_WAW_UPDATE_v1.07		183529472	183529472
BLUS30261	US	The Godfather 2 v1.01 Update	https://archive.org/download/the-godfather-2-ps3/The_Godfather_2_v1.01_Update.pkg	MISSING	UP0002-BLUS30261_00-THE_GODFATHER_2_UPDATE_v1.01		16363520	16363520

